userName,date,duration,project,client,description
leslie,2018-10-11,8,Business: Proposals,plan,Copy editing
nathan,2018-10-11,3,Feature: Too small to name,,SurveyCTO (Episode Work:Dynamic Table Integrations)
nathan,2018-10-11,2,Tech wealth: Other,,Fruits (Non-episode Work)
nathan,2018-10-11,2,Overhead,,bio and www yak shaving (On-Boarding)
nathan,2018-10-11,2,Out,,Appointment
reid,2018-10-11,1,Support: Ongoing,cordaid,Tickets
reid,2018-10-11,1,Support: Setup,chemonics,Tickets/site setup
reid,2018-10-11,0.5,Support: Ongoing,inlap,Tickets
reid,2018-10-11,4.5,Business: Proposals,plan,wrapping up Annex 2
reid,2018-10-11,1,Business: Proposals,plan,pricing strategy discussion
shane,2018-10-11,1,Overhead,,Meetings
shane,2018-10-11,5,Overhead,,"Lots plan doc support, employee offboarding, nancy xps drama, new customer onboarding, billing, bank paperwork, SOC reports, etc"
brent,2018-10-12,1,Overhead,,"Fake weekly meeting, demo SurveyCTO integration"
brent,2018-10-12,1,Overhead,,"Slack catch-up, task review"
leslie,2018-10-12,4,Business: Proposals,plan,Final edits
leslie,2018-10-12,3.5,Business: Outreach,lac,Demo & USAID (+ prep)
leslie,2018-10-12,0.5,Overhead,,Team meeting
leslie,2018-10-12,0.5,Support: Ongoing,inlap,Freshdesk
leslie,2018-10-12,1,Overhead,,Emptied inbox
nathan,2018-10-12,1,Overhead,,weekly (Meetings)
nathan,2018-10-12,4,Tech wealth: Other,,bio and www (Non-episode Work)
nathan,2018-10-12,2.5,Tech wealth: Other,,finding a new low-hanging fruit (Non-episode Work)
nathan,2018-10-12,0.5,Out,,Up to 40
reid,2018-10-12,1,Support: Ongoing,civicus,Tickets
reid,2018-10-12,1,Support: Ongoing,ifdc,Tickets
reid,2018-10-12,3,Business: Proposals,plan,finalize proposal
reid,2018-10-12,1,Business: Marketing,,Pair with Diego on blogging
reid,2018-10-12,1,Business: Outreach,,CRS discuss ADS 579/IATI/Dev
reid,2018-10-12,1.5,Overhead,,VPN setup
shane,2018-10-12,1,Overhead,,Meetings
shane,2018-10-12,1,Support: Ongoing,projecthope,"reserch SOC reports, emails and phone calls"
shane,2018-10-12,5,Overhead,,"Calls/emails with td bank, lots of company 2fa work, 401k documentation, teampay, expensify, ndas, cordaid hosting dates emails/meetings, etc"
leslie,2018-10-13,0.5,Support: Scaling training & help,,Reviewing audio files from Deb for video-making
leslie,2018-10-14,10,Business: Outreach,plan,Prep for in-person demo day
brent,2018-10-15,1,Tech wealth: Bug fixin,,Investigate and meet with Nathan to discuss options for fixing bug with creating dynamic tables via Excel
brent,2018-10-15,1.5,Feature: RDTs,,Review PR for second level table columns
leslie,2018-10-15,10,Business: Outreach,plan,Prep for in-person demo day
nathan,2018-10-15,1,Business: Proposals,plan,https://devresults.slack.com/archives/C042147EE/p1539614181000100 (On Call (Other))
nathan,2018-10-15,2.5,Tech wealth: Bug fixin,plan,https://devresults.freshdesk.com/a/tickets/3413 (On Call (Bug Fixes))
nathan,2018-10-15,4,Tech wealth: Other,,tests around on-call patch (Non-episode Work)
reid,2018-10-15,4,Business: Proposals,plan,demo prep
shane,2018-10-15,1,Overhead,,Phantom equity initial meeting
shane,2018-10-15,2,Business: Contracts,gec,"PWC documentation requirements, emails"
shane,2018-10-15,4,Overhead,,"Shipping diego hardware, office licenses, weekly cashflow, employee offboarding, 401k ownership percentages/meetings, etc"
leslie,2018-10-16,10,Business: Outreach,plan,All-day presentation/demo
nathan,2018-10-16,8.5,Tech wealth: Other,,low hanging fruits (ish) (Non-episode Work)
reid,2018-10-16,9,Business: Proposals,plan,proposal interview
shane,2018-10-16,1,Overhead,,Meetings
shane,2018-10-16,2.5,Overhead,,"Action pack renewal, paste with no formatting stupidity, diego hardware take 2, etc"
shane,2018-10-16,3,Overhead,,Major billing run
brent,2018-10-17,1.5,Tech wealth: Bug fixin,,Pair with Nathan to look at issue with DisagEditGrid headers
brent,2018-10-17,0.5,Tech wealth: Bug fixin,,Pair with Ritika on instance setup timeout issues
brent,2018-10-17,4,Overhead,,Catch up on email/slack; go through notes and add tasks to Asana
brent,2018-10-17,0.5,Feature: RDTs,,Final review and approval of PR
brent,2018-10-17,0.5,Tech wealth: Bug fixin,,Comment on and later deploy ContactIndex PR
leslie,2018-10-17,2,Support: Setup,gec,In-person kickoff
nathan,2018-10-17,3,Support: Ongoing,hrsm,https://helpdesk.devresults.com/helpdesk/tickets/3425 (On Call (Other))
nathan,2018-10-17,5,Tech wealth: Bug fixin,hrsm,Trying to get a bacpac locally :| (On Call (Bug Fixes))
reid,2018-10-17,2,Support: Setup,gec,Meet with PWC
shane,2018-10-17,1,Overhead,,Meetings
shane,2018-10-17,2,Feature: Too small to name,,LHF: Hiding recalculate buttons for people without read IndicatorResults permissions
shane,2018-10-17,3.5,Overhead,,"End of billing run, lost winrock wire, td bank emials/calls, soc reports, etc"
brent,2018-10-18,1,Feature: IATI,,Review work and submit PR 689
leslie,2018-10-18,2,Overhead,,Ninja meeting & other convos
nathan,2018-10-18,2.5,Overhead,,local https wiki and gdriving (Overhead/Other)
nathan,2018-10-18,1,Tech wealth: Bug fixin,,https://helpdesk.devresults.com/helpdesk/tickets/3428 (On Call (Bug Fixes))
nathan,2018-10-18,3,Tech wealth: Bug fixin,hrsm,https://helpdesk.devresults.com/helpdesk/tickets/3425 (On Call (Bug Fixes))
nathan,2018-10-18,2,Out,,Appointment
shane,2018-10-18,3,Overhead,,"Josh + Aasit revenue modeling, phantom equity call, TD bank call"
shane,2018-10-18,1,Feature: Too small to name,,LHF: recalc buttons honor permissions
shane,2018-10-18,3.5,Overhead,,"401k meeting, phantom equity initial questions, financial modeling help, company credit card, winrock billing issues, etc"
brent,2018-10-19,2,Overhead,,
leslie,2018-10-19,2,Overhead,,Team meeting & other convos
leslie,2018-10-19,1,Overhead,,Emptied inbox
leslie,2018-10-19,2,Business: Proposals,plan,Reviewing questions and next steps
nathan,2018-10-19,1,Overhead,,weekly (Meetings)
nathan,2018-10-19,1,Support: Ongoing,chemonics,https://helpdesk.devresults.com/a/tickets/3431 (On Call (Other))
nathan,2018-10-19,5,Tech wealth: Other,,https://app.asana.com/0/10499404115780/849527825314807/f (Non-episode Work)
nathan,2018-10-19,0.5,Out,,Up to 40
reid,2018-10-19,1.5,Business: Outreach,,IATI TAG prep
reid,2018-10-19,1,Overhead,,Expense reports
shane,2018-10-19,3.5,Overhead,,"Meeting tom taylor, Weekly meeting, off-boarding with josh"
shane,2018-10-19,1.5,Overhead,,"Off boarding josh, project hope soc report, etc"
leslie,2018-10-20,4,Overhead,,Expenses & yak-shaving
leslie,2018-10-22,1,Overhead,,"Emails, chats, etc."
leslie,2018-10-22,3.5,Business: Outreach,plan,Editing user script (field testing instructions)
leslie,2018-10-22,1.5,Business: Proposals,plan,Discussing partnering w/ Sonjara
leslie,2018-10-22,5,Business: Outreach,plan,Re-doing enterprise site as single site
nathan,2018-10-22,4,Tech wealth: Other,,playing with diagnostics (Non-episode Work)
reid,2018-10-22,1,Support: Ongoing,cordaid,Tickets
reid,2018-10-22,4.5,Business: Proposals,plan,field test script
reid,2018-10-22,1.5,Business: Proposals,plan,meet with Sonjara
reid,2018-10-22,1,Business: Proposals,plan,draft clarifications
shane,2018-10-22,1,Overhead,,Plan resonses
shane,2018-10-22,4,Overhead,,"Microsoft action pack subscription, up to isv subscription, nancy temp subscription to visual studio, 401 meeting, expensify, etc"
leslie,2018-10-23,0.5,Business: Outreach,cepps,Discussion about site structure to propose
leslie,2018-10-23,0.5,Business: Proposals,plan,SLA follow-up
leslie,2018-10-23,1.5,Overhead,,"Billing questions, site deactivation, email"
nathan,2018-10-23,2.5,Tech wealth: Other,,https://app.asana.com/0/10499404115780/849527825314807/f (Non-episode Work)
nathan,2018-10-23,1,Tech wealth: Other,,https://app.asana.com/0/10499404115780/338017310551324/f (Non-episode Work)
nathan,2018-10-23,4,Tech wealth: Other,,https://app.asana.com/0/10499404115780/849527825314806/f (Non-episode Work)
reid,2018-10-23,6,Business: Proposals,plan,draft clarifications
reid,2018-10-23,1,Business: Proposals,plan,Pair with Shane on SLA doc
reid,2018-10-23,1,Overhead,,Pair with Brent/Nancy on VPN setup
shane,2018-10-23,1,Business: Proposals,plan,Shane + Reid + Plan
shane,2018-10-23,6,Overhead,,"Cashflow, invoices/customer questions, td bank questions, 401k, billing, reconcile credit cards, ping overdue customers, signed docs for bank, etc"
leslie,2018-10-24,3,Business: Proposals,plan,Proposal help/review
nathan,2018-10-24,7,Tech wealth: Other,,https://app.asana.com/0/10499404115780/849527825314806/f (Non-episode Work)
reid,2018-10-24,8,Business: Proposals,plan,clarifications
reid,2018-10-24,1,Business: Proposals,plan,review with Diego
reid,2018-10-24,1,Business: Proposals,plan,review with Leslie
shane,2018-10-24,2,Overhead,,"Employee onboarding, plan response, etc"
shane,2018-10-24,5.5,Overhead,,"mescla contacts, sign winrock contracts, new wiki about debt/responses, td bank LOC increase, monthly billing tasks, nancy computer delay, send out invoices, 401k meeting planning, phope document requests, etc"
leslie,2018-10-25,1.5,Overhead,,Ninja meeting
leslie,2018-10-25,5.5,Business: Proposals,plan,"Pricing template, language review"
leslie,2018-10-25,2,Feature: Too small to name,,"Review PRs, answer questions on Asana tasks"
nathan,2018-10-25,5,Tech wealth: Other,,https://app.asana.com/0/10499404115780/849527825314806/f (Non-episode Work)
nathan,2018-10-25,2,Out,,Appointment
nathan,2018-10-25,1,Feature: RDTs,,https://github.com/DevResults/DevResults/pull/695 (Pull Requests:Relational Data Tables)
reid,2018-10-25,1,Business: Proposals,cepps,review proposal
reid,2018-10-25,6,Business: Proposals,plan,finalize clarifications doc
reid,2018-10-25,1.5,Overhead,,Ninja meeting
shane,2018-10-25,2,Overhead,,"Teampay, plan proposal"
shane,2018-10-25,4,Overhead,,"Teampay tests, employee onboarding, 401k meetings, ping overdue customers, new employee credit cards, send out invoices, etc"
leslie,2018-10-26,1,Overhead,,Weekly meeting
leslie,2018-10-26,0.5,Support: Ongoing,,Training site refresh
leslie,2018-10-26,2,Overhead,,Learning Friday: International development primer from RP
leslie,2018-10-26,1.5,Overhead,,Learning Friday: Updating public site w/ Reid's photo
leslie,2018-10-26,1,Overhead,,"Emails, chats, etc."
nathan,2018-10-26,2,Feature: RDTs,,https://github.com/DevResults/DevResults/pull/695 (Pull Requests:Relational Data Tables)
nathan,2018-10-26,2.5,Overhead,,weekly and intldev (Meetings)
nathan,2018-10-26,3,Tech wealth: Other,,"website, fruits, etc (Non-episode Work)"
nathan,2018-10-26,6,Out,,Up to 40
reid,2018-10-26,0.5,Support: Ongoing,civicus,Tickets
reid,2018-10-26,0.5,Support: Ongoing,winrock,Tickets
reid,2018-10-26,3.5,Overhead,,Intl dev talk and prep
reid,2018-10-26,1,Overhead,,Learning Friday: upload bio/photo to site
reid,2018-10-26,1,Overhead,,Weekly meeting
shane,2018-10-26,2.8,Overhead,,"Weekly meeting, int dev meeting"
shane,2018-10-26,4.5,Overhead,,"Tom Lastpass, wework credit card, teampay testing, ordering flowers/gifts brent and jeff, ping overdue customers, send out invoices, tally winrock payments/send update, etc"
reid,2018-10-27,0.5,Support: Ongoing,cordaid,Tickets
reid,2018-10-27,0.5,Business: Marketing,,Blog photo troubleshooting
leslie,2018-10-29,4.5,Business: Outreach,johnsnow,Created video intro/demo
nathan,2018-10-29,2,Feature: RDTs,,https://github.com/DevResults/DevResults/pull/695 (Pull Requests:Relational Data Tables)
nathan,2018-10-29,1.5,Overhead,,flight and airbnb research (Overhead/Other)
nathan,2018-10-29,2.5,Tech wealth: Other,,https://app.asana.com/0/10499404115780/849527825314806/f (Non-episode Work)
reid,2018-10-29,1,Support: Ongoing,cordaid,Tickets
reid,2018-10-29,1,Support: Ongoing,inlap,Tickets
reid,2018-10-29,1,Business: Proposals,plan,Plan stuff
reid,2018-10-29,0.5,Support: Setup,wiaam,Prep new client baseline and next steps
reid,2018-10-29,1,Business: Marketing,,Stub out a couple blogs
reid,2018-10-29,3,Business: Marketing,,MERL Tech video re-cut
reid,2018-10-29,0.5,Overhead,,Cleaning FD
shane,2018-10-29,1,Overhead,,Teampay
shane,2018-10-29,1,Business: Contracts,gec,PWC security question answers
shane,2018-10-29,4.5,Overhead,,"Parse Mail/inbox, cashflow, signup teampay, etc"
leslie,2018-10-30,4,Support: Scaling training & help,,Worked on video tutorials
nathan,2018-10-30,7.5,Tech wealth: Other,,https://app.asana.com/0/10499404115780/849527825314808/f (Non-episode Work)
reid,2018-10-30,1.5,Business: Proposals,plan,Prep BAFO document
reid,2018-10-30,2.5,Support: Setup,wiaam,Baseline and setup template
reid,2018-10-30,1.5,Business: Marketing,,Blog for MERL Tech videos
reid,2018-10-30,1.5,Business: Outreach,,Strategy convo with AN
reid,2018-10-30,0.5,Business: Marketing,,Website reorganization mockup
reid,2018-10-30,1,Overhead,,Bulk uploads with RB
shane,2018-10-30,1,Overhead,,BD updates
shane,2018-10-30,6,Overhead,,"Video work merltech conf, winrock invoices/billing, ping overdue customers, employee offboarding, monthly bank run, etc"
brent,2018-10-31,2,Overhead,,"Catch up on slack, email, etc"
brent,2018-10-31,1,Tech wealth: Bug fixin,,Review PR 693
leslie,2018-10-31,4,Support: Scaling training & help,,Worked on video tutorials
nathan,2018-10-31,6.5,Tech wealth: Other,,https://app.asana.com/0/10499404115780/849527825314808/f (Non-episode Work)
reid,2018-10-31,1,Business: Proposals,inlap,Training proposal review
reid,2018-10-31,0.5,Business: Proposals,plan,Prep BAFO document
reid,2018-10-31,0.5,Business: Proposals,plan,Prep for field test convo
reid,2018-10-31,0.5,Support: Setup,wiaam,Troubleshoot setup stuff with RB
reid,2018-10-31,1,Business: Outreach,,Call with UNDP (IATI TAG)
reid,2018-10-31,1,Business: Outreach,,Apply for Nepali visa
reid,2018-10-31,1.5,Overhead,,Bulk uploads with RB
shane,2018-10-31,4,Overhead,,"Ping overdue customers, employee offboarding, send new invoices out, extend line of credit bank, etc"
brent,2018-11-01,1,Overhead,,Meet with Shane to catch up on things
brent,2018-11-01,4,Feature: Too small to name,,Add bulk organization assignment to contact index page
brent,2018-11-01,1,Tech wealth: Bug fixin,,Review PR 688
leslie,2018-11-01,6,Support: Scaling training & help,,Worked on video tutorials
nathan,2018-11-01,4,Tech wealth: Other,,https://app.asana.com/0/10499404115780/849527825314808/f (Non-episode Work)
nathan,2018-11-01,2,Feature: Too small to name,,https://github.com/DevResults/DevResults/pull/696 (Pull Requests)
nathan,2018-11-01,2,Tech wealth: Other,,https://app.asana.com/0/10499404115780/849527825314807/f (Non-episode Work)
reid,2018-11-01,1,Business: Proposals,inlap,Review INLAP proposal
reid,2018-11-01,1.5,Business: Proposals,plan,Plan field test call
reid,2018-11-01,2.5,Business: Marketing,,Finish MERL Tech blog
shane,2018-11-01,1.5,Overhead,,Meetings
shane,2018-11-01,5.5,Overhead,,"Employee offboarding, new winrock task orders, teampay setup, cashflow/first friday prep, send out new invoices, dunn & bradstreet/BBB/SAM registration tickets, review new MSDN subscription/setup new visual studio accounts, move wework payment to new card, etc"
brent,2018-11-02,3.5,Overhead,,"Weekly meeting, engineering js-joda meeting, catch-up with Aasit"
brent,2018-11-02,1.5,Tech wealth: Other,,Review PR 696
leslie,2018-11-02,10,Support: Scaling training & help,,Worked on video tutorials
nathan,2018-11-02,2,Overhead,,weekly + joda-time (Meetings)
nathan,2018-11-02,7.5,Tech wealth: Other,,https://app.asana.com/0/10499404115780/849527825314808/f (Non-episode Work)
nathan,2018-11-02,2.5,Out,,Up to 40
reid,2018-11-02,2,Support: Setup,chemonics,Site setup
reid,2018-11-02,0.5,Support: Ongoing,mwi,Tickets
reid,2018-11-02,1.5,Overhead,,Reading UN Data Forum interop. Guide
reid,2018-11-02,2.5,Support: Scaling training & help,,KB article on evaluation reporting periods
shane,2018-11-02,4,Overhead,,"BD, weekly meeting, Banks, etc"
shane,2018-11-02,3.5,Overhead,,"mescla modification, inlap trainings proposal,  nancy computer shipment debacle, cashflow, etc"
leslie,2018-11-03,6,Support: Scaling training & help,,Worked on video tutorials
brent,2018-11-05,3,Overhead,,
leslie,2018-11-05,1,Support: Ongoing,cordaid,Freshdesk - template for financial imports
leslie,2018-11-05,1,Support: Ongoing,,Freshdesk - misc
leslie,2018-11-05,1,Overhead,,"Emails, hours, catching up on the status of stuff after last week, etc."
leslie,2018-11-05,2,Support: Setup,winrock,Getting 2 new sites started
leslie,2018-11-05,1.5,Support: Scaling training & help,,ARP Challenge
leslie,2018-11-05,1,Support: Ongoing,worldlearning,Geo updates
nathan,2018-11-05,1,Support: Ongoing,lab,https://helpdesk.devresults.com/a/tickets/3467 (On Call (Other))
nathan,2018-11-05,6,Tech wealth: Bug fixin,mwi,https://helpdesk.devresults.com/a/tickets/3464 (On Call (Bug Fixes))
nathan,2018-11-05,1,Feature: Too small to name,,https://github.com/DevResults/DevResults/pull/696 (Pull Requests)
reid,2018-11-05,8,Feature: IATI,,Reviewing IATI results changelog and decisions
shane,2018-11-05,5,Overhead,,"Nancy comp disaster, cashflow, 401k meeting prep, teampay setup, td loan application, ping lots of overdue customers, video edits, corporate governance, srtf and chemonics invoices, etc"
brent,2018-11-06,2.5,Overhead,,
brent,2018-11-06,4,Tech wealth: Other,,"PR review: 696, 703, 698"
leslie,2018-11-06,1.5,Feature: Too small to name,,Document legacy dashboard bug and reporting level warning task
